OrderID,Date,Category,Region,Channel,UnitsSold,UnitPrice,Discount,Revenue
139940,2025-05-16,Electronics,East,In-Store,2,263.65,0.0,527.3
139941,2025-05-16,Home & Garden,East,Online,2,71.71,0.0,143.42
139942,2025-05-16,Sports & Outdoors,Central,Online,1,42.94,0.0,42.94
139943,2025-05-16,Sports & Outdoors,North,Online,1,69.11,0.0,69.11
139944,2025-05-16,Beauty & Health,South,In-Store,1,41.26,0.0,41.26
139937,2025-05-16,Electronics,South,Online,2,214.84,0.0,429.68
139946,2025-05-16,Electronics,North,Online,1,213.18,0.0,213.18
139945,2025-05-16,Home & Garden,West,In-Store,1,68.38,0.0,68.38
139953,2025-05-16,Home & Garden,North,Online,1,72.75,0.0,72.75
139954,2025-05-16,Home & Garden,West,Online,2,68.58,0.0,137.16
139951,2025-05-16,Clothing,Central,In-Store,1,48.06,0.0,48.06
139952,2025-05-16,Books & Media,Central,Online,1,23.22,0.0,23.22
139949,2025-05-16,Clothing,North,Online,1,44.78,0.0,44.78
139948,2025-05-16,Home & Garden,West,Online,1,100.81,0.0,100.81
139947,2025-05-16,Electronics,East,Online,2,246.84,0.0,493.68
139950,2025-05-16,Books & Media,Central,Online,1,22.55,0.0,22.55
140029,2025-05-17,Home & Garden,East,In-Store,2,73.3,0.0,146.6
140030,2025-05-17,Home & Garden,West,Online,1,60.82,0.0,60.82
140050,2025-05-17,Home & Garden,Central,In-Store,1,52.6,0.1,47.34
140027,2025-05-17,Clothing,Central,Online,4,41.99,0.0,167.96
140026,2025-05-17,Electronics,East,Online,1,246.1,0.0,246.1
140025,2025-05-17,Clothing,South,In-Store,4,53.89,0.0,215.56
140024,2025-05-17,Clothing,West,Online,1,54.18,0.0,54.18
140020,2025-05-17,Electronics,North,In-Store,1,201.32,0.0,201.32
140022,2025-05-17,Clothing,West,Online,1,53.28,0.0,53.28
140021,2025-05-17,Clothing,South,In-Store,2,43.22,0.0,86.44
140019,2025-05-17,Sports & Outdoors,Central,Online,1,68.97,0.0,68.97
140018,2025-05-17,Beauty & Health,East,In-Store,2,36.86,0.0,73.72
140031,2025-05-17,Sports & Outdoors,Central,Online,1,49.07,0.0,49.07
140017,2025-05-17,Clothing,Central,Online,4,35.76,0.0,143.04
140023,2025-05-17,Electronics,South,In-Store,2,270.96,0.0,541.92
140032,2025-05-17,Sports & Outdoors,West,Online,4,72.29,0.0,289.16
140044,2025-05-17,Books & Media,Central,Online,1,19.43,0.05,18.46
140034,2025-05-17,Electronics,Central,Online,1,255.2,0.0,255.2
140016,2025-05-17,Home & Garden,West,Online,1,97.84,0.0,97.84
140049,2025-05-17,Electronics,South,Online,1,196.59,0.1,176.93
140048,2025-05-17,Sports & Outdoors,North,Online,1,50.27,0.0,50.27
140047,2025-05-17,Clothing,East,Online,1,37.61,0.0,37.61
140046,2025-05-17,Electronics,East,In-Store,1,278.95,0.0,278.95
140045,2025-05-17,Sports & Outdoors,West,Online,2,63.15,0.0,126.3
140043,2025-05-17,Electronics,North,Online,1,284.2,0.0,284.2
140042,2025-05-17,Clothing,East,Online,1,39.64,0.0,39.64
140041,2025-05-17,Electronics,North,Online,1,254.2,0.0,254.2
140040,2025-05-17,Clothing,West,In-Store,1,18.61,0.0,18.61
140039,2025-05-17,Beauty & Health,East,In-Store,1,38.39,0.1,34.55
140038,2025-05-17,Beauty & Health,East,In-Store,2,22.04,0.0,44.08
140037,2025-05-17,Home & Garden,South,Online,1,57.93,0.0,57.93
140036,2025-05-17,Clothing,West,Online,3,57.26,0.0,171.78
140035,2025-05-17,Electronics,North,Online,1,247.2,0.0,247.2
140033,2025-05-17,Books & Media,South,In-Store,3,22.48,0.0,67.44
140015,2025-05-17,Home & Garden,Central,Online,1,87.22,0.0,87.22
140028,2025-05-17,Electronics,West,Online,2,291.85,0.0,583.7
140013,2025-05-17,Beauty & Health,North,In-Store,1,37.56,0.0,37.56
139993,2025-05-17,Sports & Outdoors,West,Online,3,52.93,0.0,158.79
139992,2025-05-17,Clothing,East,Online,2,39.34,0.0,78.68
139991,2025-05-17,Home & Garden,East,Online,1,83.44,0.0,83.44
139990,2025-05-17,Sports & Outdoors,South,In-Store,1,65.1,0.0,65.1
139989,2025-05-17,Clothing,West,In-Store,1,50.21,0.0,50.21
139988,2025-05-17,Clothing,East,Online,2,44.12,0.0,88.24
139994,2025-05-17,Electronics,South,Online,1,316.37,0.0,316.37
139987,2025-05-17,Home & Garden,Central,Online,1,64.85,0.0,64.85
139985,2025-05-17,Books & Media,Central,In-Store,1,24.94,0.0,24.94
139984,2025-05-17,Clothing,North,Online,1,54.85,0.0,54.85
139983,2025-05-17,Electronics,Central,Online,2,189.6,0.0,379.2
139982,2025-05-17,Beauty & Health,West,Online,1,43.44,0.0,43.44
139981,2025-05-17,Sports & Outdoors,West,Online,1,82.16,0.0,82.16
140014,2025-05-17,Sports & Outdoors,East,Online,1,80.52,0.0,80.52
139986,2025-05-17,Clothing,Central,Online,3,43.16,0.0,129.48
139995,2025-05-17,Clothing,East,Online,1,26.69,0.0,26.69
139980,2025-05-17,Sports & Outdoors,North,In-Store,1,57.04,0.0,57.04
139997,2025-05-17,Sports & Outdoors,North,Online,1,38.23,0.0,38.23
140012,2025-05-17,Clothing,West,Online,3,49.24,0.0,147.72
140011,2025-05-17,Clothing,Central,Online,1,42.78,0.0,42.78
140010,2025-05-17,Clothing,West,In-Store,1,36.84,0.0,36.84
140009,2025-05-17,Clothing,West,In-Store,1,45.8,0.0,45.8
140008,2025-05-17,Electronics,West,Online,1,143.64,0.0,143.64
139996,2025-05-17,Electronics,East,Online,1,267.33,0.0,267.33
140006,2025-05-17,Beauty & Health,West,Online,1,27.67,0.0,27.67
140007,2025-05-17,Electronics,South,Online,1,209.59,0.0,209.59
140004,2025-05-17,Beauty & Health,South,In-Store,1,38.42,0.0,38.42
140003,2025-05-17,Sports & Outdoors,South,Online,1,56.67,0.05,53.84
140002,2025-05-17,Sports & Outdoors,East,In-Store,2,49.64,0.0,99.28
140001,2025-05-17,Home & Garden,West,In-Store,1,88.35,0.0,88.35
140000,2025-05-17,Beauty & Health,West,In-Store,1,47.17,0.0,47.17
139999,2025-05-17,Clothing,East,Online,1,45.61,0.0,45.61
139998,2025-05-17,Home & Garden,East,In-Store,2,93.65,0.0,187.3
140005,2025-05-17,Electronics,West,In-Store,1,275.23,0.0,275.23
140096,2025-05-18,Sports & Outdoors,West,Online,1,65.38,0.0,65.38
140095,2025-05-18,Clothing,North,In-Store,1,32.07,0.0,32.07
140094,2025-05-18,Books & Media,North,In-Store,3,13.11,0.0,39.33
140093,2025-05-18,Beauty & Health,East,In-Store,1,42.48,0.05,40.36
140092,2025-05-18,Beauty & Health,West,Online,2,45.85,0.0,91.7
140085,2025-05-18,Home & Garden,South,Online,1,97.67,0.0,97.67
140090,2025-05-18,Electronics,Central,Online,1,231.87,0.0,231.87
140089,2025-05-18,Electronics,West,In-Store,3,294.8,0.0,884.4
140088,2025-05-18,Electronics,Central,Online,2,233.4,0.0,466.8
140087,2025-05-18,Home & Garden,East,Online,1,51.36,0.0,51.36
140086,2025-05-18,Electronics,North,Online,2,220.68,0.0,441.36
140097,2025-05-18,Books & Media,West,Online,2,28.08,0.0,56.16
140091,2025-05-18,Sports & Outdoors,North,Online,1,74.67,0.0,74.67
140098,2025-05-18,Clothing,East,Online,1,28.86,0.0,28.86
140106,2025-05-18,Clothing,East,In-Store,1,48.95,0.1,44.06
140100,2025-05-18,Home & Garden,North,Online,1,74.27,0.0,74.27
140084,2025-05-18,Electronics,North,Online,1,242.78,0.0,242.78
140114,2025-05-18,Electronics,South,In-Store,1,353.66,0.0,353.66
140113,2025-05-18,Electronics,Central,In-Store,1,243.62,0.0,243.62
140112,2025-05-18,Books & Media,South,Online,1,20.63,0.0,20.63
140111,2025-05-18,Beauty & Health,East,In-Store,2,28.47,0.0,56.94
140110,2025-05-18,Electronics,South,In-Store,1,314.01,0.0,314.01
140099,2025-05-18,Clothing,East,In-Store,1,46.56,0.0,46.56
140109,2025-05-18,Home & Garden,North,Online,1,95.33,0.0,95.33
140107,2025-05-18,Sports & Outdoors,West,In-Store,1,64.83,0.0,64.83
140105,2025-05-18,Electronics,East,Online,2,252.41,0.0,504.82
140104,2025-05-18,Beauty & Health,West,Online,2,37.88,0.0,75.76
140103,2025-05-18,Sports & Outdoors,Central,Online,4,47.37,0.0,189.48
140102,2025-05-18,Home & Garden,West,In-Store,3,40.15,0.0,120.45
140101,2025-05-18,Clothing,West,Online,2,34.39,0.0,68.78
140108,2025-05-18,Electronics,South,Online,1,275.64,0.0,275.64
140083,2025-05-18,Clothing,North,In-Store,2,49.45,0.0,98.9
140078,2025-05-18,Electronics,North,Online,1,263.52,0.05,250.34
140081,2025-05-18,Clothing,North,Online,1,47.65,0.0,47.65
140051,2025-05-18,Beauty & Health,North,Online,1,28.35,0.0,28.35
140082,2025-05-18,Clothing,South,In-Store,1,60.74,0.0,60.74
140053,2025-05-18,Home & Garden,Central,In-Store,3,65.27,0.0,195.81
140054,2025-05-18,Beauty & Health,Central,Online,1,34.78,0.0,34.78
140055,2025-05-18,Sports & Outdoors,West,Online,4,69.23,0.0,276.92
140056,2025-05-18,Clothing,Central,Online,1,43.26,0.05,41.1
140057,2025-05-18,Sports & Outdoors,East,In-Store,1,34.8,0.0,34.8
140058,2025-05-18,Electronics,West,Online,1,235.31,0.0,235.31
140059,2025-05-18,Beauty & Health,South,In-Store,1,40.49,0.0,40.49
140060,2025-05-18,Clothing,South,In-Store,1,32.85,0.1,29.56
140061,2025-05-18,Books & Media,West,In-Store,2,13.98,0.05,26.56
140062,2025-05-18,Clothing,East,Online,1,51.38,0.0,51.38
140063,2025-05-18,Beauty & Health,Central,Online,1,40.96,0.0,40.96
140064,2025-05-18,Home & Garden,North,In-Store,1,60.34,0.0,60.34
140052,2025-05-18,Clothing,South,Online,2,48.08,0.0,96.16
140066,2025-05-18,Clothing,South,In-Store,3,25.96,0.0,77.88
140065,2025-05-18,Beauty & Health,West,Online,1,42.01,0.0,42.01
140079,2025-05-18,Electronics,North,Online,2,168.68,0.0,337.36
140077,2025-05-18,Home & Garden,Central,In-Store,1,84.65,0.0,84.65
140076,2025-05-18,Books & Media,North,In-Store,5,18.69,0.0,93.45
140075,2025-05-18,Clothing,West,Online,3,66.0,0.0,198.0
140074,2025-05-18,Clothing,North,In-Store,1,45.56,0.0,45.56
140080,2025-05-18,Books & Media,East,Online,3,22.21,0.0,66.63
140072,2025-05-18,Clothing,South,Online,2,43.74,0.0,87.48
140071,2025-05-18,Home & Garden,West,Online,2,64.02,0.0,128.04
140070,2025-05-18,Home & Garden,South,In-Store,1,67.64,0.0,67.64
140069,2025-05-18,Electronics,Central,In-Store,2,203.84,0.0,407.68
140068,2025-05-18,Beauty & Health,East,In-Store,1,20.9,0.0,20.9
140073,2025-05-18,Home & Garden,South,Online,1,85.0,0.0,85.0
140067,2025-05-18,Clothing,North,Online,1,51.37,0.0,51.37
140152,2025-05-19,Sports & Outdoors,South,Online,2,40.58,0.0,81.16
140151,2025-05-19,Sports & Outdoors,Central,In-Store,1,35.58,0.0,35.58
140150,2025-05-19,Home & Garden,East,In-Store,1,74.35,0.0,74.35
140149,2025-05-19,Clothing,West,Online,1,57.69,0.0,57.69
140146,2025-05-19,Beauty & Health,Central,Online,1,29.08,0.0,29.08
140147,2025-05-19,Clothing,South,Online,1,55.86,0.0,55.86
140145,2025-05-19,Sports & Outdoors,South,Online,1,50.63,0.0,50.63
140144,2025-05-19,Home & Garden,South,Online,1,73.91,0.0,73.91
140143,2025-05-19,Clothing,North,In-Store,2,42.79,0.0,85.58
140153,2025-05-19,Clothing,West,Online,1,49.35,0.0,49.35
140148,2025-05-19,Sports & Outdoors,East,Online,1,62.91,0.0,62.91
140154,2025-05-19,Sports & Outdoors,Central,Online,1,73.64,0.0,73.64
140161,2025-05-19,Sports & Outdoors,West,Online,1,63.76,0.0,63.76
140156,2025-05-19,Clothing,Central,Online,1,43.35,0.0,43.35
140157,2025-05-19,Beauty & Health,Central,In-Store,1,31.62,0.0,31.62
140158,2025-05-19,Home & Garden,North,In-Store,1,76.03,0.1,68.43
140159,2025-05-19,Books & Media,West,Online,1,19.71,0.0,19.71
140160,2025-05-19,Sports & Outdoors,East,Online,2,59.7,0.0,119.4
140162,2025-05-19,Beauty & Health,North,In-Store,1,37.83,0.0,37.83
140163,2025-05-19,Electronics,East,In-Store,5,254.98,0.1,1147.41
140164,2025-05-19,Home & Garden,East,Online,2,62.44,0.0,124.88
140165,2025-05-19,Clothing,North,In-Store,1,27.19,0.0,27.19
140166,2025-05-19,Electronics,North,Online,1,252.75,0.0,252.75
140167,2025-05-19,Home & Garden,West,In-Store,1,70.69,0.0,70.69
140155,2025-05-19,Beauty & Health,West,In-Store,1,36.44,0.0,36.44
140141,2025-05-19,Home & Garden,North,Online,3,98.52,0.0,295.56
140142,2025-05-19,Books & Media,North,Online,1,17.55,0.0,17.55
140139,2025-05-19,Beauty & Health,Central,Online,3,25.35,0.0,76.05
140140,2025-05-19,Beauty & Health,South,In-Store,2,33.16,0.0,66.32
140115,2025-05-19,Home & Garden,North,In-Store,2,92.42,0.0,184.84
140116,2025-05-19,Clothing,South,Online,2,46.67,0.0,93.34
140117,2025-05-19,Clothing,North,In-Store,2,39.07,0.0,78.14
140119,2025-05-19,Books & Media,North,Online,2,17.09,0.0,34.18
140120,2025-05-19,Beauty & Health,East,Online,4,34.89,0.0,139.56
140121,2025-05-19,Electronics,West,Online,2,260.43,0.0,520.86
140122,2025-05-19,Electronics,East,Online,1,266.67,0.0,266.67
140123,2025-05-19,Electronics,South,Online,3,350.16,0.0,1050.48
140124,2025-05-19,Clothing,West,In-Store,2,35.26,0.0,70.52
140125,2025-05-19,Clothing,Central,In-Store,2,42.21,0.0,84.42
140126,2025-05-19,Electronics,East,In-Store,2,190.83,0.0,381.66
140118,2025-05-19,Electronics,North,Online,1,243.11,0.1,218.8
140128,2025-05-19,Clothing,West,Online,1,43.02,0.0,43.02
140127,2025-05-19,Electronics,East,In-Store,1,177.39,0.0,177.39
140138,2025-05-19,Electronics,South,Online,1,176.34,0.0,176.34
140137,2025-05-19,Beauty & Health,South,Online,3,39.37,0.0,118.11
140135,2025-05-19,Home & Garden,North,In-Store,1,66.63,0.0,66.63
140134,2025-05-19,Beauty & Health,East,In-Store,1,30.36,0.0,30.36
140136,2025-05-19,Electronics,South,Online,1,255.87,0.0,255.87
140132,2025-05-19,Beauty & Health,West,Online,1,46.04,0.0,46.04
140131,2025-05-19,Beauty & Health,Central,Online,2,30.72,0.0,61.44
140130,2025-05-19,Clothing,East,Online,2,62.94,0.0,125.88
140129,2025-05-19,Electronics,Central,In-Store,1,281.01,0.0,281.01
140133,2025-05-19,Beauty & Health,East,In-Store,2,36.11,0.0,72.22
140187,2025-05-20,Clothing,North,Online,1,38.6,0.0,38.6
140192,2025-05-20,Clothing,North,Online,2,50.3,0.0,100.6
140188,2025-05-20,Home & Garden,West,Online,2,39.41,0.0,78.82
140189,2025-05-20,Electronics,West,Online,1,271.16,0.0,271.16
140190,2025-05-20,Home & Garden,Central,In-Store,1,92.83,0.0,92.83
140191,2025-05-20,Electronics,West,In-Store,1,253.9,0.0,253.9
140193,2025-05-20,Sports & Outdoors,West,In-Store,1,77.39,0.0,77.39
140199,2025-05-20,Electronics,North,Online,2,280.51,0.0,561.02
140195,2025-05-20,Clothing,Central,Online,1,29.91,0.0,29.91
140196,2025-05-20,Electronics,Central,Online,1,278.45,0.1,250.6
140197,2025-05-20,Sports & Outdoors,West,In-Store,1,54.49,0.1,49.04
140198,2025-05-20,Beauty & Health,West,Online,1,31.95,0.0,31.95
140200,2025-05-20,Home & Garden,Central,Online,1,79.41,0.0,79.41
140201,2025-05-20,Electronics,Central,Online,1,320.72,0.0,320.72
140186,2025-05-20,Clothing,East,Online,1,31.95,0.0,31.95
140194,2025-05-20,Electronics,South,Online,3,204.38,0.0,613.14
140185,2025-05-20,Clothing,East,Online,2,32.67,0.0,65.34
140183,2025-05-20,Sports & Outdoors,East,In-Store,2,60.84,0.05,115.6
140170,2025-05-20,Clothing,Central,In-Store,2,52.97,0.0,105.94
140168,2025-05-20,Sports & Outdoors,East,Online,1,64.38,0.0,64.38
140169,2025-05-20,Sports & Outdoors,West,Online,3,53.94,0.0,161.82
140171,2025-05-20,Electronics,North,In-Store,1,280.36,0.0,280.36
140172,2025-05-20,Beauty & Health,North,Online,1,29.16,0.0,29.16
140173,2025-05-20,Beauty & Health,North,Online,1,30.18,0.0,30.18
140175,2025-05-20,Sports & Outdoors,West,Online,1,55.58,0.0,55.58
140174,2025-05-20,Home & Garden,East,Online,1,91.16,0.0,91.16
140177,2025-05-20,Electronics,West,Online,1,226.68,0.0,226.68
140178,2025-05-20,Books & Media,South,Online,3,19.96,0.0,59.88
140179,2025-05-20,Books & Media,South,Online,1,25.36,0.0,25.36
140180,2025-05-20,Clothing,Central,Online,1,41.9,0.0,41.9
140181,2025-05-20,Electronics,Central,Online,1,241.77,0.0,241.77
140182,2025-05-20,Beauty & Health,East,In-Store,1,35.3,0.0,35.3
140176,2025-05-20,Books & Media,Central,Online,1,20.15,0.0,20.15
140184,2025-05-20,Books & Media,East,In-Store,1,26.01,0.0,26.01
140231,2025-05-21,Clothing,East,Online,1,45.52,0.0,45.52
140234,2025-05-21,Electronics,West,In-Store,5,207.38,0.0,1036.9
140233,2025-05-21,Electronics,West,In-Store,1,239.23,0.0,239.23
140232,2025-05-21,Beauty & Health,South,Online,1,47.47,0.0,47.47
140226,2025-05-21,Books & Media,Central,In-Store,3,15.14,0.0,45.42
140229,2025-05-21,Electronics,North,In-Store,1,179.88,0.0,179.88
140228,2025-05-21,Clothing,East,Online,1,49.63,0.0,49.63
140227,2025-05-21,Sports & Outdoors,South,In-Store,5,70.48,0.05,334.78
140235,2025-05-21,Sports & Outdoors,East,Online,1,62.48,0.0,62.48
140230,2025-05-21,Beauty & Health,North,Online,1,40.72,0.0,40.72
140236,2025-05-21,Electronics,Central,In-Store,4,252.63,0.0,1010.52
140244,2025-05-21,Home & Garden,West,Online,2,59.6,0.0,119.2
140238,2025-05-21,Electronics,East,Online,1,263.26,0.0,263.26
140239,2025-05-21,Clothing,Central,In-Store,1,29.26,0.0,29.26
140240,2025-05-21,Sports & Outdoors,West,Online,3,54.14,0.0,162.42
140241,2025-05-21,Sports & Outdoors,East,Online,1,88.19,0.0,88.19
140242,2025-05-21,Electronics,South,In-Store,1,243.2,0.0,243.2
140243,2025-05-21,Clothing,West,In-Store,1,45.07,0.0,45.07
140245,2025-05-21,Clothing,North,Online,1,62.8,0.0,62.8
140246,2025-05-21,Electronics,East,Online,1,218.91,0.0,218.91
140247,2025-05-21,Clothing,East,Online,1,53.93,0.0,53.93
140237,2025-05-21,Electronics,Central,In-Store,1,132.04,0.0,132.04
140225,2025-05-21,Clothing,North,In-Store,1,49.92,0.0,49.92
140205,2025-05-21,Beauty & Health,Central,Online,1,23.25,0.0,23.25
140223,2025-05-21,Electronics,North,In-Store,1,309.19,0.0,309.19
140224,2025-05-21,Clothing,East,In-Store,4,37.62,0.0,150.48
140203,2025-05-21,Clothing,East,Online,1,53.22,0.0,53.22
140204,2025-05-21,Clothing,Central,Online,1,46.09,0.0,46.09
140206,2025-05-21,Sports & Outdoors,North,In-Store,3,34.48,0.0,103.44
140207,2025-05-21,Clothing,South,In-Store,1,45.6,0.0,45.6
140208,2025-05-21,Books & Media,West,In-Store,1,22.88,0.0,22.88
140209,2025-05-21,Clothing,East,Online,1,47.6,0.0,47.6
140210,2025-05-21,Clothing,East,Online,1,50.02,0.0,50.02
140211,2025-05-21,Electronics,East,In-Store,2,177.66,0.0,355.32
140212,2025-05-21,Electronics,West,In-Store,2,276.73,0.0,553.46
140202,2025-05-21,Home & Garden,South,Online,1,83.22,0.0,83.22
140214,2025-05-21,Electronics,North,Online,1,222.06,0.0,222.06
140213,2025-05-21,Clothing,South,Online,1,52.42,0.0,52.42
140221,2025-05-21,Sports & Outdoors,North,Online,2,40.4,0.0,80.8
140220,2025-05-21,Electronics,East,In-Store,1,139.25,0.1,125.32
140219,2025-05-21,Electronics,South,In-Store,1,300.97,0.0,300.97
140222,2025-05-21,Home & Garden,Central,Online,1,74.71,0.0,74.71
140217,2025-05-21,Clothing,East,In-Store,3,36.91,0.0,110.73
140216,2025-05-21,Clothing,Central,In-Store,1,59.02,0.0,59.02
140215,2025-05-21,Sports & Outdoors,West,In-Store,1,57.88,0.0,57.88
140218,2025-05-21,Books & Media,East,Online,1,27.58,0.0,27.58
140272,2025-05-22,Beauty & Health,North,In-Store,1,34.03,0.0,34.03
140279,2025-05-22,Sports & Outdoors,Central,Online,2,91.37,0.0,182.74
140273,2025-05-22,Electronics,North,Online,1,245.16,0.0,245.16
140274,2025-05-22,Sports & Outdoors,West,Online,1,64.59,0.0,64.59
140275,2025-05-22,Home & Garden,West,In-Store,1,79.72,0.0,79.72
140276,2025-05-22,Books & Media,Central,In-Store,1,20.67,0.0,20.67
140277,2025-05-22,Home & Garden,West,In-Store,1,91.72,0.1,82.55
140278,2025-05-22,Books & Media,West,In-Store,1,21.38,0.0,21.38
140280,2025-05-22,Clothing,West,In-Store,1,43.88,0.0,43.88
140285,2025-05-22,Home & Garden,Central,Online,1,79.18,0.0,79.18
140282,2025-05-22,Sports & Outdoors,South,Online,1,70.94,0.0,70.94
140283,2025-05-22,Electronics,Central,Online,1,253.96,0.0,253.96
140284,2025-05-22,Beauty & Health,Central,Online,4,23.22,0.1,83.59
140286,2025-05-22,Clothing,East,Online,1,38.37,0.1,34.53
140287,2025-05-22,Home & Garden,East,In-Store,1,90.24,0.0,90.24
140288,2025-05-22,Clothing,North,In-Store,1,37.11,0.0,37.11
140289,2025-05-22,Home & Garden,East,Online,1,55.27,0.0,55.27
140290,2025-05-22,Electronics,North,In-Store,1,180.71,0.0,180.71
140271,2025-05-22,Electronics,Central,Online,1,247.18,0.0,247.18
140281,2025-05-22,Home & Garden,East,Online,1,77.65,0.0,77.65
140270,2025-05-22,Electronics,West,Online,1,343.97,0.0,343.97
140254,2025-05-22,Beauty & Health,Central,In-Store,2,35.96,0.0,71.92
140268,2025-05-22,Beauty & Health,North,Online,1,47.68,0.0,47.68
140269,2025-05-22,Electronics,West,In-Store,1,263.46,0.0,263.46
140249,2025-05-22,Clothing,South,Online,3,46.49,0.0,139.47
140250,2025-05-22,Electronics,East,Online,1,181.94,0.0,181.94
140251,2025-05-22,Books & Media,Central,Online,1,15.92,0.0,15.92
140252,2025-05-22,Sports & Outdoors,North,In-Store,1,65.84,0.0,65.84
140253,2025-05-22,Electronics,Central,In-Store,2,313.09,0.0,626.18
140255,2025-05-22,Books & Media,West,Online,1,21.4,0.0,21.4
140256,2025-05-22,Home & Garden,Central,Online,1,72.37,0.0,72.37
140257,2025-05-22,Home & Garden,West,In-Store,2,83.16,0.0,166.32
140248,2025-05-22,Clothing,East,In-Store,1,42.51,0.0,42.51
140259,2025-05-22,Clothing,Central,Online,1,44.7,0.0,44.7
140260,2025-05-22,Sports & Outdoors,West,In-Store,2,42.74,0.0,85.48
140261,2025-05-22,Sports & Outdoors,South,Online,3,66.32,0.0,198.96
140262,2025-05-22,Clothing,Central,In-Store,1,31.83,0.0,31.83
140263,2025-05-22,Electronics,Central,Online,4,325.12,0.0,1300.48
140264,2025-05-22,Electronics,West,In-Store,1,218.48,0.0,218.48
140265,2025-05-22,Electronics,South,Online,1,277.68,0.0,277.68
140266,2025-05-22,Books & Media,West,In-Store,1,10.65,0.0,10.65
140258,2025-05-22,Home & Garden,Central,Online,1,79.64,0.0,79.64
140267,2025-05-22,Clothing,East,Online,2,31.0,0.0,62.0
140321,2025-05-23,Clothing,Central,In-Store,1,29.59,0.0,29.59
140320,2025-05-23,Electronics,East,In-Store,1,240.17,0.0,240.17
140319,2025-05-23,Electronics,North,Online,2,203.64,0.0,407.28
140315,2025-05-23,Sports & Outdoors,West,Online,1,60.33,0.0,60.33
140316,2025-05-23,Beauty & Health,North,In-Store,1,41.92,0.0,41.92
140322,2025-05-23,Clothing,West,Online,2,30.04,0.0,60.08
140314,2025-05-23,Sports & Outdoors,East,In-Store,1,47.47,0.0,47.47
140317,2025-05-23,Beauty & Health,North,Online,1,32.8,0.0,32.8
140323,2025-05-23,Clothing,North,Online,1,49.04,0.0,49.04
140327,2025-05-23,Sports & Outdoors,South,Online,3,60.57,0.0,181.71
140325,2025-05-23,Clothing,North,In-Store,2,34.98,0.0,69.96
140326,2025-05-23,Beauty & Health,West,Online,1,32.72,0.0,32.72
140328,2025-05-23,Electronics,South,Online,1,190.2,0.0,190.2
140329,2025-05-23,Beauty & Health,East,In-Store,1,25.11,0.0,25.11
140330,2025-05-23,Home & Garden,North,Online,2,60.17,0.0,120.34
140331,2025-05-23,Clothing,West,Online,2,40.9,0.0,81.8
140332,2025-05-23,Electronics,Central,Online,1,203.91,0.0,203.91
140313,2025-05-23,Clothing,East,Online,1,48.28,0.0,48.28
140333,2025-05-23,Clothing,North,Online,5,53.55,0.0,267.75
140324,2025-05-23,Clothing,North,Online,2,42.37,0.0,84.74
140312,2025-05-23,Sports & Outdoors,South,Online,1,63.97,0.0,63.97
140318,2025-05-23,Clothing,East,In-Store,1,35.35,0.1,31.82
140310,2025-05-23,Home & Garden,Central,In-Store,1,93.75,0.0,93.75
140311,2025-05-23,Clothing,West,Online,1,44.91,0.0,44.91
140291,2025-05-23,Clothing,South,In-Store,2,42.36,0.0,84.72
140293,2025-05-23,Electronics,Central,Online,1,301.7,0.0,301.7
140294,2025-05-23,Sports & Outdoors,North,Online,1,68.01,0.0,68.01
140295,2025-05-23,Beauty & Health,South,Online,1,36.91,0.0,36.91
140296,2025-05-23,Books & Media,West,Online,1,23.56,0.0,23.56
140297,2025-05-23,Clothing,West,Online,1,42.44,0.0,42.44
140298,2025-05-23,Home & Garden,West,Online,2,57.67,0.0,115.34
140299,2025-05-23,Beauty & Health,Central,In-Store,1,27.78,0.0,27.78
140292,2025-05-23,Clothing,North,In-Store,1,47.56,0.0,47.56
140301,2025-05-23,Sports & Outdoors,South,Online,1,65.03,0.0,65.03
140300,2025-05-23,Electronics,Central,Online,1,302.53,0.0,302.53
140307,2025-05-23,Books & Media,North,In-Store,1,28.18,0.0,28.18
140306,2025-05-23,Clothing,West,Online,1,34.54,0.0,34.54
140308,2025-05-23,Clothing,North,In-Store,2,32.82,0.0,65.64
140304,2025-05-23,Beauty & Health,South,Online,1,17.45,0.0,17.45
140303,2025-05-23,Home & Garden,Central,In-Store,1,58.69,0.0,58.69
140302,2025-05-23,Electronics,West,In-Store,1,189.26,0.0,189.26
140305,2025-05-23,Home & Garden,North,Online,2,44.53,0.0,89.06
140309,2025-05-23,Clothing,Central,In-Store,2,49.09,0.0,98.18
140384,2025-05-24,Clothing,Central,In-Store,1,39.0,0.0,39.0
140378,2025-05-24,Clothing,East,In-Store,1,23.94,0.0,23.94
140383,2025-05-24,Electronics,South,Online,1,228.06,0.0,228.06
140382,2025-05-24,Books & Media,North,In-Store,1,14.38,0.0,14.38
140381,2025-05-24,Beauty & Health,East,In-Store,1,44.86,0.05,42.62
140380,2025-05-24,Sports & Outdoors,South,Online,1,57.04,0.0,57.04
140379,2025-05-24,Clothing,East,In-Store,1,42.39,0.0,42.39
140374,2025-05-24,Sports & Outdoors,South,In-Store,1,51.67,0.0,51.67
140376,2025-05-24,Clothing,West,Online,3,44.46,0.0,133.38
140375,2025-05-24,Books & Media,South,In-Store,5,16.41,0.0,82.05
140373,2025-05-24,Home & Garden,West,In-Store,1,72.79,0.05,69.15
140372,2025-05-24,Beauty & Health,East,Online,2,35.38,0.0,70.76
